결제일시,판매위치,상품명,결제방식,비고,판매수량,결제금액,고객
2021-07-01 16:08,선불기1,아메리카노(ICE),신용카드,결제완료,1,"4,000",customer330791
2021-07-01 15:16,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer648855
2021-07-01 14:57,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer485458
2021-07-01 14:57,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer485458
2021-07-01 13:17,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer330791
2021-06-30 17:54,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer681756
2021-06-30 14:25,선불기1,치즈케이크,신용카드,결제완료,1,"4,000",customer339457
2021-06-30 13:23,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer332496
2021-06-30 12:37,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer339457
2021-06-30 12:37,선불기1,계란추가,신용카드,결제완료,1,500,customer339457
2021-06-30 00:01,선불기1,라면,신용카드,결제완료,1,"4,000",customer488710
2021-06-30 00:12,선불기1,라면,신용카드,판매취소,-1,"-4,000",
2021-06-29 21:15,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer896636
2021-06-29 21:15,선불기1,페퍼민트(ICE),신용카드,결제완료,1,"4,000",customer896636
2021-06-29 21:15,선불기1,아메리카노(ICE),신용카드,결제완료,1,"4,000",customer896636
2021-06-29 21:05,선불기1,만두라면,신용카드,결제완료,1,"5,000",customer852776
2021-06-29 21:05,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer852776
2021-06-29 21:03,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer419887
2021-06-29 21:03,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer419887
2021-06-29 21:03,선불기1,라면,신용카드,결제완료,1,"4,000",customer419887
2021-06-29 19:07,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer856739
2021-06-29 19:07,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer856739
2021-06-29 16:18,선불기1,블루베리스무디,신용카드,결제완료,1,"5,500",customer532519
2021-06-29 16:03,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer445489
2021-06-29 16:03,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer445489
2021-06-29 15:44,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer431869
2021-06-29 15:44,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer431869
2021-06-29 14:25,선불기1,아메리카노(ICE),신용카드,결제완료,1,"4,000",customer431869
2021-06-29 14:25,선불기1,아메리카노(ICE),신용카드,결제완료,1,"4,000",customer431869
2021-06-29 13:52,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer403287
2021-06-29 13:16,선불기1,라면,신용카드,결제완료,1,"4,000",customer987721
2021-06-29 13:16,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer987721
2021-06-29 13:17,선불기1,라면,신용카드,결제완료,1,"4,000",customer289558
2021-06-29 13:17,선불기1,계란추가,신용카드,결제완료,1,500,customer289558
2021-06-29 13:17,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer289558
2021-06-29 12:56,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer538937
2021-06-28 19:41,선불기2,유자에이드,신용카드,결제완료,1,"4,500",customer943253
2021-06-28 19:41,선불기2,유자차(HOT),신용카드,결제완료,1,"4,000",customer943253
2021-06-28 19:43,선불기1,유자에이드,신용카드,판매취소,-1,"-4,500",
2021-06-28 19:43,선불기1,유자차(HOT),신용카드,판매취소,-1,"-4,000",
2021-06-28 19:04,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer305362
2021-06-28 13:56,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer903463
2021-06-28 13:56,선불기1,계란추가,신용카드,결제완료,1,500,customer903463
2021-06-27 20:28,선불기1,라면,신용카드,결제완료,1,"4,000",customer941866
2021-06-27 19:55,선불기1,라면,신용카드,결제완료,1,"4,000",
2021-06-27 19:55,선불기1,만두라면,신용카드,결제완료,1,"5,000",
2021-06-27 19:55,선불기1,계란추가,신용카드,결제완료,1,500,
2021-06-27 19:13,선불기1,라면,신용카드,결제완료,1,"4,000",customer766619
2021-06-27 19:13,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer766619
2021-06-27 16:34,선불기1,레몬에이드,신용카드,결제완료,1,"4,500",customer752943
2021-06-27 16:13,선불기1,초코머핀,신용카드,결제완료,1,"3,500",customer266443
2021-06-27 16:13,선불기1,쿠키(초코칩),신용카드,결제완료,1,"1,500",customer266443
2021-06-27 16:13,선불기1,쿠키(오트밀),신용카드,결제완료,1,"1,500",customer266443
2021-06-27 15:40,선불기1,김치볶음밥,현금,결제완료,1,"5,000",customer310608
2021-06-27 15:08,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer645613
2021-06-27 15:08,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer645613
2021-06-27 15:01,선불기1,라면,현금,결제완료,1,"4,000",customer310608
2021-06-27 15:02,선불기1,김치볶음밥,현금,결제완료,1,"5,000",customer310608
2021-06-27 12:38,선불기1,짜장라면,현금,결제완료,1,"4,500",customer261654
2021-06-27 12:38,선불기1,불닭볶음면,현금,결제완료,1,"4,500",customer261654
2021-06-26 20:24,선불기1,라면,신용카드,결제완료,1,"4,000",customer512681
2021-06-26 20:24,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer512681
2021-06-26 17:34,선불기1,라면,현금,결제완료,1,"4,000",customer261654
2021-06-26 17:34,선불기1,김치볶음밥,현금,결제완료,1,"5,000",customer261654
2021-06-26 17:06,선불기1,초코머핀,신용카드,결제완료,1,"3,500",customer917331
2021-06-26 17:06,선불기1,라면,신용카드,결제완료,1,"4,000",customer917331
2021-06-26 17:06,선불기1,계란추가,신용카드,결제완료,1,500,customer917331
2021-06-26 16:05,선불기1,초코머핀,현금,결제완료,1,"3,500",customer917114
2021-06-26 15:51,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer206911
2021-06-26 15:39,카운터,아메리카노(ICE),신용카드,결제완료,1,"1,500",
2021-06-26 15:15,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer206911
2021-06-26 15:11,선불기2,라면,신용카드,결제완료,1,"4,000",customer273861
2021-06-26 15:07,선불기1,라면,신용카드,결제완료,1,"4,000",customer289202
2021-06-26 14:47,카운터,치즈불고기볶음밥,신용카드,결제완료,1,"3,000",
2021-06-26 14:46,카운터,라면,신용카드,결제완료,1,"1,500",
2021-06-26 14:46,카운터,김치볶음밥,신용카드,결제완료,1,"5,000",
2021-06-26 14:46,카운터,계란추가,신용카드,결제완료,1,500,
2021-06-26 14:46,카운터,김치볶음밥,신용카드,결제완료,1,"2,500",
2021-06-26 14:28,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer979447
2021-06-26 14:28,선불기1,라면,신용카드,결제완료,1,"4,000",customer979447
2021-06-26 14:28,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer979447
2021-06-26 12:43,선불기1,라면,신용카드,결제완료,1,"4,000",customer206911
2021-06-26 12:43,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer206911
2021-06-26 11:47,선불기1,레몬에이드,신용카드,결제완료,1,"4,500",customer917331
2021-06-26 10:54,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer917331
2021-06-25 18:47,선불기2,김치볶음밥,신용카드,결제완료,1,"5,000",customer775688
2021-06-25 18:47,선불기2,라면,신용카드,결제완료,1,"4,000",customer775688
2021-06-25 18:47,선불기2,아메리카노(ICE),신용카드,결제완료,1,"4,000",customer775688
2021-06-25 13:20,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer917331
2021-06-25 13:20,선불기1,초코머핀,신용카드,결제완료,1,"3,500",customer917331
2021-06-24 19:35,선불기2,자몽에이드,현금,결제완료,1,"4,500",customer830453
2021-06-24 18:48,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer833906
2021-06-24 17:16,선불기1,아포카토,신용카드,결제완료,1,"5,000",customer917331
2021-06-24 13:40,선불기1,아메리카노(ICE),신용카드,결제완료,1,"4,000",
2021-06-24 13:40,선불기1,아메리카노(HOT),신용카드,결제완료,1,"3,500",
2021-06-24 13:40,선불기1,레몬에이드,신용카드,결제완료,1,"4,500",
2021-06-24 13:24,선불기1,아메리카노(ICE),신용카드,결제완료,1,"4,000",
2021-06-24 13:24,선불기1,바닐라라떼(ICE),신용카드,결제완료,1,"5,000",
2021-06-24 13:24,선불기1,레몬차(ICE),신용카드,결제완료,1,"4,000",
2021-06-23 21:13,카운터,아메리카노(ICE),신용카드,결제완료,1,"1,500",
2021-06-23 21:13,카운터,아메리카노(ICE),신용카드,결제완료,1,"4,000",
2021-06-23 21:06,카운터,카페라떼(HOT),신용카드,결제완료,1,0,
2021-06-23 21:06,카운터,카페라떼(ICE),신용카드,결제완료,1,"3,500",
2021-06-23 20:49,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer200477
2021-06-23 20:31,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer839821
2021-06-23 20:31,선불기1,라면,신용카드,결제완료,1,"4,000",customer839821
2021-06-23 19:43,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer391945
2021-06-23 19:39,선불기1,새우볶음밥,현금,결제완료,1,"5,000",customer270940
2021-06-23 19:39,선불기1,계란추가,현금,결제완료,1,500,customer270940
2021-06-23 19:14,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer925616
2021-06-23 19:14,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer925616
2021-06-23 19:14,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer925616
2021-06-23 19:21,선불기1,아메리카노(ICE),신용카드,결제완료,1,"4,000",customer381223
2021-06-23 19:21,선불기1,카페라떼(ICE),신용카드,결제완료,1,"4,500",customer381223
2021-06-23 19:21,선불기1,아메리카노(HOT),신용카드,결제완료,1,"3,500",customer381223
2021-06-23 18:43,선불기1,라면,신용카드,결제완료,1,"4,000",customer917331
2021-06-23 18:43,선불기1,계란추가,신용카드,결제완료,1,500,customer917331
2021-06-23 17:57,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer839101
2021-06-23 16:34,선불기1,초코머핀,신용카드,결제완료,1,"3,500",customer806505
2021-06-23 16:01,선불기1,라면,신용카드,결제완료,1,"4,000",customer806505
2021-06-23 15:13,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer247987
2021-06-23 15:13,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer247987
2021-06-23 15:13,선불기1,라면,신용카드,결제완료,1,"4,000",customer247987
2021-06-23 14:09,선불기1,라면,신용카드,결제완료,1,"4,000",customer478662
2021-06-23 13:04,선불기1,라면,신용카드,결제완료,1,"4,000",customer849253
2021-06-23 13:04,선불기1,계란추가,신용카드,결제완료,1,500,customer849253
2021-06-23 12:50,선불기1,자몽에이드,신용카드,결제완료,1,"4,500",customer478662
2021-06-23 11:45,카운터,초코쉐이크,신용카드,결제완료,1,500,
2021-06-23 11:45,카운터,아이스티,신용카드,결제완료,1,"3,500",
2021-06-23 10:26,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer478662
2021-06-22 20:56,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer947215
2021-06-22 18:34,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer479457
2021-06-22 18:24,선불기1,라면,신용카드,결제완료,1,"4,000",customer233827
2021-06-21 21:36,카운터,감자튀김,신용카드,결제완료,1,0,
2021-06-21 21:36,카운터,허니밀크쉐이크,신용카드,결제완료,1,"4,000",
2021-06-21 21:36,카운터,자몽에이드,신용카드,결제완료,1,"4,500",
2021-06-21 20:43,선불기1,라면,신용카드,결제완료,1,"4,000",customer493948
2021-06-21 20:43,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer493948
2021-06-21 18:29,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer403116
2021-06-21 15:26,선불기1,초코머핀,신용카드,결제완료,1,"3,500",customer474622
2021-06-21 15:12,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer913811
2021-06-21 15:01,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer474622
2021-06-21 15:01,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer992234
2021-06-21 14:26,선불기1,바닐라라떼(ICE),신용카드,결제완료,1,"5,000",customer731950
2021-06-21 14:26,선불기1,레몬에이드,신용카드,결제완료,1,"4,500",customer731950
2021-06-21 13:10,선불기1,레몬에이드,신용카드,결제완료,1,"4,500",customer499864
2021-06-21 13:10,선불기1,청귤커피(HOT),신용카드,결제완료,1,"4,500",customer499864
2021-06-21 13:10,선불기1,청귤커피(HOT),신용카드,결제완료,1,"4,500",customer499864
2021-06-21 11:03,카운터,청귤에이드,신용카드,결제완료,1,"5,000",
2021-06-20 19:44,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer909720
2021-06-20 19:44,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer909720
2021-06-20 19:44,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer909720
2021-06-20 19:46,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer754925
2021-06-20 19:42,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer518484
2021-06-20 19:21,선불기1,치즈불고기볶음밥,현금,결제완료,1,"5,500",customer293655
2021-06-20 19:21,선불기1,감자튀김,현금,결제완료,1,"4,500",customer293655
2021-06-20 19:21,선불기1,새우볶음밥,현금,결제완료,1,"5,000",customer293655
2021-06-20 19:26,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer276352
2021-06-20 19:26,선불기1,라면,신용카드,결제완료,1,"4,000",customer304481
2021-06-20 19:31,선불기1,치즈케이크,신용카드,결제완료,1,"4,000",customer755732
2021-06-20 18:51,선불기1,만두라면,신용카드,결제완료,1,"5,000",customer241622
2021-06-20 18:51,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer241622
2021-06-20 17:06,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer304481
2021-06-20 16:54,선불기1,아이스티,신용카드,결제완료,1,"3,500",customer232634
2021-06-20 16:46,선불기1,라면,현금,결제완료,1,"4,000",customer293655
2021-06-20 16:47,선불기1,민트초코라떼(ICE),신용카드,결제완료,1,"5,000",customer909720
2021-06-20 16:05,선불기1,레몬에이드,신용카드,결제완료,1,"4,500",customer962837
2021-06-20 14:25,선불기1,허니밀크쉐이크,신용카드,결제완료,1,"5,500",customer302145
2021-06-20 14:25,선불기1,블루베리스무디,신용카드,결제완료,1,"5,500",customer302145
2021-06-20 14:23,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer909720
2021-06-20 14:23,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer909720
2021-06-20 12:56,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer283589
2021-06-20 12:56,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer283589
2021-06-19 21:16,선불기1,허니밀크쉐이크,신용카드,결제완료,1,"5,500",customer275110
2021-06-19 21:16,선불기1,민트초코칩쉐이크,신용카드,결제완료,1,"5,500",customer275110
2021-06-19 21:11,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer886466
2021-06-19 21:13,선불기1,라면,신용카드,결제완료,1,"4,000",customer276352
2021-06-19 21:02,선불기1,라면,신용카드,결제완료,1,"4,000",customer283589
